,Shape,Carat,Color,Clarity,CutGrade,pricepercarat,Total
415,OV,0.30,D,VS1,,"1,643",493
416,OV,0.30,D,VVS2,,"1,547",464
417,OV,0.30,D,VVS2,,"1,518",455
418,OV,0.30,D,VVS2,,"1,564",469
419,OV,0.30,D,VS1,,"1,670",501
420,OV,0.30,D,VS1,,"1,648",495
421,OV,0.30,D,SI1,,"1,368",411
422,OV,0.30,D,VVS1,,"1,550",465
423,OV,0.30,D,VVS2,,"1,696",509
424,OV,0.30,D,VVS2,,"1,506",452
425,OV,0.30,D,VVS1,,"1,756",527
426,OV,0.30,D,VVS2,,"1,622",486
427,OV,0.30,D,VVS1,,"1,519",456
428,OV,0.30,D,VVS2,,"1,725",518
429,OV,0.30,D,VS1,,"1,643",493
430,OV,0.30,D,VVS1,,"1,688",506
431,OV,0.30,D,VS1,,"1,643",493
432,OV,0.30,D,SI1,,"1,339",402
433,OV,0.30,D,VS2,,"1,358",408
434,OV,0.30,D,VS2,,"1,444",433
435,OV,0.30,D,VVS1,,"1,369",411
436,OV,0.30,D,SI1,,"1,266",380
437,OV,0.30,D,VS1,,"1,575",472
438,OV,0.30,D,SI1,,"1,169",351
439,OV,0.30,D,VS2,,"1,434",430
440,OV,0.30,D,VVS2,,"1,823",547
441,OV,0.30,D,VVS2,,"1,788",536
442,OV,0.30,D,VS1,,"1,517",455
443,OV,0.30,D,VS1,,"1,502",450
444,OV,0.30,D,VS1,,"1,638",491
445,OV,0.30,D,VVS2,,"1,685",505
446,OV,0.30,D,IF,,"2,168",650
447,OV,0.30,D,VVS1,,"1,775",532
448,OV,0.30,D,VVS2,,"1,685",505
449,OV,0.30,D,VS2,,"1,558",467
450,OV,0.30,D,VVS1,,"1,538",461
451,OV,0.30,D,VS1,,"1,586",476
452,OV,0.30,D,VVS1,,"1,838",551
453,OV,0.30,D,VVS2,,"1,294",388
454,OV,0.30,D,VS1,,"1,344",403
455,OV,0.30,D,VVS1,,"1,612",484
456,OV,0.30,D,VS1,,"1,654",496
457,OV,0.30,D,VVS1,,"1,619",486
458,OV,0.30,D,VS2,,"1,482",445
459,OV,0.30,D,VS2,,"1,387",416
460,OV,0.30,D,VVS2,,"1,414",424
461,OV,0.30,D,VS2,,"1,387",416
462,OV,0.30,D,VS2,,"1,534",460
463,OV,0.30,D,VVS1,,"1,556",467
464,OV,0.30,D,VVS1,,"1,775",532
465,OV,0.30,D,VS1,,"1,717",515
466,OV,0.30,D,VVS2,,"1,760",528
467,OV,0.30,D,VS2,,"1,558",467
468,OV,0.30,D,VS2,,"1,506",452
469,OV,0.30,D,VS2,,"1,387",416
470,OV,0.30,D,VVS2,,"1,639",492
471,OV,0.30,D,VS1,,"1,412",424
472,OV,0.30,D,VVS1,,"1,538",461
473,OV,0.30,D,VS2,,"1,340",402
474,OV,0.30,D,VS1,,"1,470",441
475,OV,0.30,D,VS2,,"1,553",466
476,OV,0.30,D,VS1,,"1,601",480
477,OV,0.30,D,VVS2,,"1,708",512
478,OV,0.30,D,VS1,,"1,533",460
479,OV,0.30,D,VVS2,,"1,374",412
480,OV,0.30,D,VVS2,,"1,725",518
481,OV,0.30,D,VVS1,,"1,556",467
482,OV,0.30,D,SI1,,"1,318",395
483,OV,0.30,D,VVS2,,"1,702",511
484,OV,0.30,D,VVS2,,"1,725",518
485,OV,0.30,D,VS2,,"1,520",456
486,OV,0.30,D,VS1,,"1,701",510
487,OV,0.30,D,SI1,,"1,262",379
488,OV,0.30,D,VS2,,"1,582",475
489,OV,0.30,D,VVS1,,"1,838",551
490,OV,0.30,D,VS1,,"1,533",460
491,OV,0.30,D,VS1,,"1,538",461
492,OV,0.30,D,VS1,,"1,638",491
493,OV,0.30,D,VS1,,"1,685",506
494,OV,0.30,D,VVS2,,"1,696",509
495,OV,0.30,D,SI2,,"1,012",304
496,OV,0.30,D,VVS2,,"1,823",547
497,OV,0.30,D,VS1,,"1,670",501
498,OV,0.30,D,VS2,,"1,544",463
499,OV,0.30,D,VVS1,,"1,688",506
500,OV,0.30,D,VS1,,"1,449",435
