,Shape,Carat,Color,Clarity,CutGrade,pricepercarat,Total
13687,PS,0.70,H,VVS2,,"3,198","2,239"
13688,PS,0.70,E,SI2,,"2,442","1,709"
13689,PS,0.70,H,SI2,,"1,512","1,058"
13690,PS,0.70,D,VS1,EX,"2,950","2,065"
13691,PS,0.70,E,SI2,EX,"1,890","1,323"
13692,PS,0.70,F,SI2,EX,"2,080","1,456"
13693,PS,0.70,G,VS2,,"2,393","1,675"
13694,PS,0.70,J,SI2,,"1,550","1,085"
13695,PS,0.70,I,VVS1,,"1,800","1,260"
13696,PS,0.70,J,SI1,,"1,748","1,224"
13697,PS,0.70,E,SI1,VG,"2,501","1,751"
13698,PS,0.70,E,SI2,,"1,925","1,348"
13699,PS,0.70,D,SI1,,"3,000","2,100"
13700,PS,0.70,D,SI1,,"2,872","2,010"
13701,PS,0.70,D,VS2,,"3,450","2,415"
13702,PS,0.70,G,SI1,,"2,400","1,680"
13703,PS,0.70,J,VS2,,"1,425",998
13704,PS,0.70,E,VS2,,"2,650","1,855"
13705,PS,0.70,D,SI2,,"2,450","1,715"
13706,PS,0.70,G,SI2,,"1,876","1,313"
13707,PS,0.70,J,SI1,,"1,564","1,095"
13708,PS,0.70,H,SI1,,"2,100","1,470"
13709,PS,0.70,H,VS1,,"2,808","1,966"
13710,PS,0.70,H,VS1,,"2,808","1,966"
13711,PS,0.70,I,SI1,,"1,809","1,266"
13712,PS,0.70,J,SI1,,"1,495","1,046"
13713,PS,0.70,F,SI1,,"2,448","1,714"
13714,PS,0.70,F,VS2,,"2,772","1,940"
